Name,Date,LogReturn,Volatility_7d,Volatility_30d,Momentum_7d,Momentum_30d,Close_lag1,Close_lag7,Close_lag30,Volume_lag1,Volume_lag7,Volume_lag30,Bollinger_Width,DayOfWeek,Month,Close
Bitcoin,2013-05-12 23:59:59,-0.07429949354743115,-0.6196074653647818,0.9138448779000794,-0.14152699079096573,-1.513669241694851,-0.32732942790267544,-0.32602366064294963,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,0.22521321005671335,1.5001538311749454,-0.43856537405464785,115.0
Bitcoin,2013-05-13 23:59:59,0.4163307337534848,-0.6951946999278347,0.8432737461963078,0.22359303522573598,-1.2760488080524446,-0.32736168339092275,-0.32650601390355455,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,0.1722460020067842,-1.4989260084288538,-0.43856537405464785,117.9800033569336
Bitcoin,2013-05-14 23:59:59,-1.037705068459053,-0.37234591130281586,0.7797062981182559,-0.09123530068947085,-1.4917561480534214,-0.3269661156536553,-0.3266129069825759,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,0.13707516816610046,-0.9990793684948872,-0.43856537405464785,111.5
Bitcoin,2013-05-15 23:59:59,0.3900896816544902,-0.3542238610950091,0.7226276971367586,-0.054596179180868266,-1.2923416943884112,-0.3278262758475772,-0.3263368564062386,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,0.09653523093911978,-0.49923272856092066,-0.43856537405464785,114.22000122070312
Bitcoin,2013-05-16 23:59:59,0.6536438665809788,-0.2773595205846708,0.6890755100651711,0.2446506079530313,-1.0489529513689164,-0.32746522097636876,-0.32645657669551875,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,0.057887497319932084,0.0006139113730458662,-0.43856537405464785,118.76000213623048
Bitcoin,2013-05-17 23:59:59,0.586736371872506,-0.2951381514882422,0.6492985230165409,0.21774317736775498,-0.848775741805376,-0.32686257806820934,-0.3258512971076249,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,0.03230227694947307,0.5004605513070124,-0.43856537405464785,123.01499938964844
Bitcoin,2013-05-18 23:59:59,0.032519872573531096,-0.3397220534771714,0.5855600326577054,0.3501898660333815,-0.7965486033158596,-0.3262977667462027,-0.32611278340255323,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,0.009490955622232539,1.0003071912409789,-0.43856537405464785,123.4980010986328
Bitcoin,2013-05-19 23:59:59,-0.2545646647929785,-0.3154204858774068,0.5249579131446852,0.28526610506532535,-0.811981314174022,-0.3262336527603326,-0.3261452515458216,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,-0.2460778598758214,1.5001538311749454,-0.43856537405464785,121.98999786376952
Bitcoin,2013-05-20 23:59:59,-0.03545184732006775,-0.3385868279976915,0.469724417210413,0.12255345180854578,-0.7805593148371694,-0.3264338261681977,-0.32574707589684554,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,-0.47380281202689506,-1.4989260084288538,-0.43856537405464785,122.0
Bitcoin,2013-05-21 23:59:59,0.09042588980995664,-0.7428965751244334,0.4205744997869778,0.5288576988755196,-0.7271058945657319,-0.32643249847761396,-0.3266129069825759,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,-0.446199817178915,-0.9990793684948872,-0.43856537405464785,122.87999725341795
Bitcoin,2013-05-22 23:59:59,0.10797478236893787,-0.7568026545887501,0.37500191086608936,0.42725204671216616,-0.6749817675201077,-0.32631568702452407,-0.326249471737193,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,-0.47438041127220054,-0.49923272856092066,-0.43856537405464785,123.88899993896484
Bitcoin,2013-05-23 23:59:59,0.36057843928975186,-0.8526086906080155,0.33999941554322727,0.32170248537433344,-0.5814196555875869,-0.32618175129982435,-0.32564285570547413,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,-0.6378925867918405,0.0006139113730458662,-0.43856537405464785,126.6999969482422
Bitcoin,2013-05-24 23:59:59,0.8494337052853547,-0.7205742132921437,0.33407114769524915,0.41631476551473673,-0.4102868066849239,-0.32580861758377055,-0.3250743206772068,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,-0.5290320364856544,0.5004605513070124,-0.43856537405464785,133.1999969482422
Bitcoin,2013-05-25 23:59:59,-0.19991814962168342,-0.6800771820754734,0.2934902511509569,0.3326005877364125,-0.42787211261915564,-0.32494580302141235,-0.3250097839985873,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,-0.4546097513924488,1.0003071912409789,-0.43856537405464785,131.97999572753906
Bitcoin,2013-05-26 23:59:59,0.16331152563606816,-0.746501472202008,0.25738183257945296,0.4831016174927495,-0.3856379825659166,-0.3251077468397689,-0.3252112771161379,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,-0.40522112063377747,1.5001538311749454,-0.43856537405464785,133.47999572753906
Bitcoin,2013-05-27 23:59:59,-0.539703423834911,-0.5873917384197005,0.22813433981992468,0.30149188891783063,-0.45563240830490254,-0.324908635786917,-0.32520994067231296,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,-0.41689902818453256,-1.4989260084288538,-0.43856537405464785,129.7449951171875
Bitcoin,2013-05-28 23:59:59,-0.13892415597528562,-0.56919502348713,0.19352442096391853,0.21888986741978392,-0.46068635384521445,-0.3254044223895367,-0.3250923591009159,-0.07775614477511189,-0.47287177427645266,-0.4708375486339668,-0.40190219673453353,-0.42913852578206757,-0.9990793684948872,-0.43856537405464785,129.0
Bitcoin,2013-05-29 23:59:59,0.410602559870065,-0.5413637223614567,0.16986778323541443,0.3278833759995093,-0.38572678305287994,-0.3255033135643052,-0.32495754036045993,-0.31750821411373203,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.4389426463184604,-0.49923272856092066,-0.43856537405464785,132.3000030517578
Bitcoin,2013-05-30 23:59:59,-0.5120377655294596,-0.4704606638938553,0.16160315905825204,0.013604552713316054,-0.35422620305727065,-0.32506526884293857,-0.32458194663643464,-0.3182697628868983,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.44738374026771904,0.0006139113730458662,-0.43856537405464785,128.7989959716797
Bitcoin,2013-05-31 23:59:59,-0.009277899986166314,-0.7358223155356891,-0.20901140533126242,-0.29566643189193126,0.09258628259736792,-0.32552999498010937,-0.3237134436824623,-0.321295342388265,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.4759025653399657,0.5004605513070124,-0.43856537405464785,129.0
Bitcoin,2013-06-01 23:59:59,0.004248792748990418,-0.7349130354917923,-0.39302674431330614,-0.22213428104734642,0.37116968895803837,-0.3255033135643052,-0.32387645516923624,-0.3229146663034634,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.515096844610713,1.0003071912409789,-0.14695252999152472,129.3000030517578
Bitcoin,2013-06-02 23:59:59,-1.02411895826405,-0.5288348427535832,-0.43449365067906326,-0.6497956666064199,0.4169477073047079,-0.3254634909486423,-0.32367603141062723,-0.32394014645428265,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.5374742891439324,1.5001538311749454,-0.14695252999152472,122.29199981689452
Bitcoin,2013-06-03 23:59:59,-0.0470480166422828,-0.5493483322312314,-0.7846444437087667,-0.4723623794373401,0.05447158242702734,-0.3263937382169644,-0.3241750866511163,-0.3219125547544301,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.6385237614077424,-1.4989260084288538,-0.14695252999152472,122.22200012207033
Bitcoin,2013-06-04 23:59:59,-0.153538749208303,-0.5497257906434584,-0.8005466771367936,-0.4776259273049054,-0.03914296929446906,-0.3264030300255882,-0.32427462979880434,-0.3214438025427853,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.7117042287141322,-0.9990793684948872,-0.14695252999152472,121.41999816894533
Bitcoin,2013-06-05 23:59:59,-0.0033765969194679652,-0.6639303269814023,-0.8273820789163334,-0.6267234131667226,0.04699242294994915,-0.3265094883277722,-0.32383369712210136,-0.3219400471037353,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.7356000604742096,-0.49923272856092066,-0.14695252999152472,121.6500015258789
Bitcoin,2013-06-06 23:59:59,-0.5766025319977149,-0.650757918320612,-0.8041685377903427,-0.6499768649354702,-0.012894695795222127,-0.3264789575207332,-0.32430148712070533,-0.32205001859848786,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.696987203473759,0.0006139113730458662,-0.14695252999152472,118.0
Bitcoin,2013-06-07 23:59:59,-1.0407075727627468,-0.5246415720001127,-0.7374719718125299,-1.0214534683637162,-0.2055977282126558,-0.326963461285219,-0.32427462979880434,-0.3217660180365705,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.5806094448214261,0.5004605513070124,-0.14695252999152472,111.5
Bitcoin,2013-06-08 23:59:59,-0.5527910338580152,-0.5824382732754039,-0.7214689367483998,-1.222075254049973,-0.2600500984617692,-0.3278262758475772,-0.32423454463931933,-0.32188918615264406,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.44690966212102995,1.0003071912409789,-0.14695252999152472,108.3000030517578
Bitcoin,2013-06-09 23:59:59,-1.4495093324803017,-0.4099544219413279,-0.6392902506607014,-1.3752825696001756,-0.5661203272269054,-0.3282510456885687,-0.3251709248717695,-0.32126647510686474,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.21638751148013927,1.5001538311749454,-0.14695252999152472,100.0
Bitcoin,2013-06-10 23:59:59,1.0538024840080469,0.026612186744947308,-0.5609551072220555,-0.9788035699578516,-0.36472311907637595,-0.32935279391944167,-0.32518027793972826,-0.3215354919503674,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.11532980226191683,-1.4989260084288538,-0.14695252999152472,106.3499984741211
Bitcoin,2013-06-11 23:59:59,0.3828735638138973,0.10926544237198765,-0.5487026616571951,-0.7856109274171719,-0.29843700839348014,-0.32850989066491487,-0.325287438103633,-0.32156889514428555,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.05178878359928044,-0.9990793684948872,-0.14695252999152472,108.9000015258789
Bitcoin,2013-06-12 23:59:59,-0.15933918696198945,0.097074361761089,-0.5625498770968448,-0.8417819439586145,-0.38190413198471296,-0.3281714014699742,-0.32525670601210677,-0.32115925242753635,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.004404154782351708,-0.49923272856092066,-0.14695252999152472,108.1500015258789
Bitcoin,2013-06-13 23:59:59,-0.7301104555613819,0.11231164811835538,-0.5916968064652781,-0.8970688952165176,-0.3373055927057834,-0.32827095699640013,-0.32574440402860355,-0.32205001859848786,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.05222655721990743,0.0006139113730458662,-0.14695252999152472,104.0
Bitcoin,2013-06-14 23:59:59,-0.7354872856033865,0.05705714585774581,-0.5814990582378144,-0.7871416761690656,-0.5005044475648206,-0.3288218311118366,-0.3266129069825759,-0.3216761167748481,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.12452309113410506,0.5004605513070124,-0.14695252999152472,99.97889709472656
Bitcoin,2013-06-15 23:59:59,-0.03527401870227919,0.053933709900679236,-0.6177918604017137,-0.6007543071797118,-0.6003915394658214,-0.3293555951338998,-0.3270404772598452,-0.32105203079697375,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.1560011174426701,1.0003071912409789,-0.14695252999152472,99.98809814453124
Bitcoin,2013-06-16 23:59:59,-0.12181829641210228,-0.26953755250892597,-0.6516301612711557,-0.1225771037325337,-0.7031257938374109,-0.32935437378009047,-0.32814948913191144,-0.32046712251806353,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.1937846404032594,1.5001538311749454,-0.14695252999152472,99.51000213623048
Bitcoin,2013-06-17 23:59:59,0.3487625812945159,-0.5576754877005574,-0.6377888381189057,-0.3765021509307202,-0.6572733560014468,-0.32941783657980855,-0.32730102875768163,-0.32040072724646007,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.19530275587483836,-1.4989260084288538,-0.14695252999152472,101.6999969482422
Bitcoin,2013-06-18 23:59:59,0.9292144216094501,-0.3356070783696887,-0.5704381045172482,-0.17973367361745596,-0.48563570089057045,-0.329127135131302,-0.3269603079602832,-0.320608023167976,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.1097863695129252,-0.9990793684948872,-0.14695252999152472,107.4000015258789
Bitcoin,2013-06-19 23:59:59,0.10275583653939213,-0.33253864734518856,-0.5681079529587814,-0.08533831960011108,-0.465596790718543,-0.3283705125228261,-0.32706051983958767,-0.3206066482358809,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.034121094533715195,-0.49923272856092066,-0.14695252999152472,108.25
Bitcoin,2013-06-20 23:59:59,0.2713533893217159,-0.4665170236632507,-0.5620627454101376,0.2753458815358675,-0.4393638794279344,-0.32825768312875625,-0.3276150257756208,-0.3204856804306658,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.07054649844343727,0.0006139113730458662,-0.14695252999152472,110.1500015258789
Bitcoin,2013-06-21 23:59:59,-0.14175865257816322,-0.6848514019483202,-0.5646538734068016,0.48918139720469034,-0.4755730519580643,-0.32800547559259763,-0.32815230881430646,-0.32034697904284587,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.20998639138618766,0.5004605513070124,-0.14695252999152472,109.5
Bitcoin,2013-06-22 23:59:59,-0.23212620796669783,-0.6411871315195895,-0.5774839909862508,0.41828370580077007,-0.5615100625007836,-0.3280917572513797,-0.32815107940831645,-0.3199605685883156,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.2814307622791341,1.0003071912409789,-0.14695252999152472,108.3000030517578
Bitcoin,2013-06-23 23:59:59,-0.1517862401630292,-0.6350562327035693,-0.6377873436240157,0.4074905414676605,-0.7066782325258624,-0.3282510456885687,-0.32821496060762284,-0.31906705360193993,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.36979291076266557,1.5001538311749454,-0.14695252999152472,107.5999984741211
Bitcoin,2013-06-24 23:59:59,-0.856250960291688,-0.40552796077166386,-0.6090881909071237,-0.026503505172926,-0.8018407724707808,-0.3283439647875383,-0.3279223426132511,-0.319234759659493,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.4568818808990695,-1.4989260084288538,-0.14695252999152472,102.73699951171876
Bitcoin,2013-06-25 23:59:59,0.17104301523753673,-0.6849377692958527,-0.6087568339723457,-0.29956423465269705,-0.8007197738309559,-0.3289894826831527,-0.3271607317188922,-0.3190285638934063,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.5945002019932418,-0.9990793684948872,-0.14695252999152472,103.9499969482422
Bitcoin,2013-06-26 23:59:59,-0.0283843734160282,-0.7011338830486078,-0.6155029941347457,-0.34679529756750127,-0.726582965844147,-0.32882846855202413,-0.327047158459562,-0.31954199143486345,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.7082426115351323,-0.49923272856092066,-0.14695252999152472,104.0
Bitcoin,2013-06-27 23:59:59,-0.4789782214545407,-0.7531682876367589,-0.609860302654253,-0.6170324698854869,-0.7758878429789151,-0.3288218311118366,-0.3267932881614424,-0.31964440132747635,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.72860198782344,0.0006139113730458662,-0.14695252999152472,101.43699645996094
Bitcoin,2013-06-28 23:59:59,-1.263939695120409,-0.47451415154397153,-0.5658619687938338,-1.021193813230375,-1.018681882282408,-0.3291620460007168,-0.3268801386607212,-0.3191907702225792,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.6472044997982507,0.5004605513070124,-0.14695252999152472,94.64920043945312
Bitcoin,2013-06-29 23:59:59,0.027517867670038887,-0.4349403023387728,-0.5669104365062893,-0.9276811852116793,-0.9404510157736347,-0.33006306280884157,-0.3270404772598452,-0.31967203211388034,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.5921203121300683,1.0003071912409789,-0.14695252999152472,94.99400329589844
Bitcoin,2013-06-30 23:59:59,0.26267517743157537,-0.35329722085156945,-0.5561555634411586,-0.7784100097512757,-0.9010201886502877,-0.33001729343565944,-0.3271340089588408,-0.31964440132747635,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.5548663889406679,1.5001538311749454,-0.14695252999152472,96.61399841308594
Bitcoin,2013-07-01 23:59:59,-1.6813047529011311,-0.04749516147173239,-0.4436872069186494,-1.0755588979533095,-1.1454107691752595,-0.32980225414672737,-0.3277837826456117,-0.3196031617547526,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.4192320064389881,-1.4989260084288538,0.14466031407159843,88.05000305175781
Bitcoin,2013-07-02 23:59:59,0.37752494819996696,0.0027787958699865057,-0.4560240988208349,-1.0011929870718634,-0.9421846130712073,-0.3309390449020692,-0.32762170697533766,-0.32056650881858645,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.3482029453891104,-0.9990793684948872,0.14466031407159843,90.13400268554688
Bitcoin,2013-07-03 23:59:59,-2.7055477848178864,0.5933473409567104,-0.17210713768682312,-1.9653920954926642,-1.327643920102206,-0.33066241332791807,-0.3276150257756208,-0.3205761312457199,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,-0.06227335617545831,-0.49923272856092066,0.14466031407159843,77.52999877929688
Bitcoin,2013-07-04 23:59:59,0.6347667785857474,0.7907275273895272,-0.1360270807773983,-1.5642690517989462,-1.2133464858463723,-0.3323354776531999,-0.3279574836441693,-0.3206863775171383,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.1067897659053151,0.0006139113730458662,0.14466031407159843,80.52580261230469
Bitcoin,2013-07-05 23:59:59,-2.920254331894827,1.2304628602119572,0.12304396914698398,-2.160802341190483,-1.636268347219837,-0.33193781254964794,-0.32886444070490356,-0.320654760371548,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.45483362770827246,0.5004605513070124,0.14466031407159843,68.43099975585938
Bitcoin,2013-07-06 23:59:59,0.4347531967283448,1.3066841228951882,0.14417720848306237,-2.0141336920063595,-1.4896305769167375,-0.33354328517016985,-0.32881836958192495,-0.3211565036121122,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.7006274910398013,1.0003071912409789,0.14466031407159843,70.27729797363281
Bitcoin,2013-07-07 23:59:59,1.0113670229076028,1.4810696797857041,0.18707749356332548,-1.7444870926185754,-1.192097637064037,-0.33329820624882356,-0.32860191257504834,-0.32205001859848786,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.8453491416101068,1.5001538311749454,0.14466031407159843,74.56109619140625
Bitcoin,2013-07-08 23:59:59,0.4216095212472581,1.4509303782921206,0.20022861062014333,-0.9871078233577889,-1.0508180450032678,-0.33272957186659297,-0.3297461980010666,-0.3224899024799665,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.918221557844894,-1.4989260084288538,0.14466031407159843,76.51599884033203
Bitcoin,2013-07-09 23:59:59,0.00426159248910736,1.4131346915096867,0.14829971787385832,-1.1215412289727682,-0.8400339253171951,-0.33247007671682594,-0.32946774264137074,-0.32363085280515264,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.9576427713556243,-0.9990793684948872,0.14466031407159843,76.69400024414062
Bitcoin,2013-07-10 23:59:59,2.147902818689624,1.2629791341669165,0.28284271804261213,0.6264629177804131,-0.6813989079750055,-0.33244644868554496,-0.3311518371989794,-0.32275795760513876,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.8866168608660903,-0.49923272856092066,0.14466031407159843,86.76000213623047
Bitcoin,2013-07-11 23:59:59,0.4107135113730881,1.251415010350074,0.28387291447401314,0.5457685680947914,-0.6773623581048848,-0.33111028052904956,-0.33075155035613496,-0.322407424383285,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.7939969059982195,0.0006139113730458662,0.14466031407159843,88.9800033569336
Bitcoin,2013-07-12 23:59:59,0.8589044844235217,-0.15370944217019963,0.3168808554085859,1.9068590214290189,-0.5297258961200464,-0.3308155960087918,-0.3323676075882173,-0.3225105222663283,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.6959116859241813,0.5004605513070124,0.14466031407159843,93.59490203857422
Bitcoin,2013-07-13 23:59:59,0.8020838396388367,-0.17767398332739806,0.3302055639713906,2.039155719076054,-0.3075710709307915,-0.33020301111858763,-0.33212091290267115,-0.3230809974289214,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.6107954691294243,1.0003071912409789,0.14466031407159843,98.13390350341795
Bitcoin,2013-07-14 23:59:59,-0.6695655320961235,0.13073692282584995,0.3274807602443612,1.433756114424574,-0.29801299094547123,-0.3296005008782134,-0.3315485296093854,-0.3236337536916323,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.5563963166415511,1.5001538311749454,0.14466031407159843,94.69129943847656
Bitcoin,2013-07-15 23:59:59,0.6437665360501098,0.12713296987516393,0.3434902495091142,1.5137675155553592,-0.19955802592569927,-0.33005747455816187,-0.3312873236516438,-0.32363248887995677,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.5051010379650959,-1.4989260084288538,0.14466031407159843,98.40019989013672
Bitcoin,2013-07-16 23:59:59,-0.20866729666476821,0.17282143011092246,0.34415194626070267,1.4370796883555648,-0.21215037438270182,-0.3295651525089266,-0.33126353984471785,-0.3236982097950865,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.44241673984629937,-0.9990793684948872,0.14466031407159843,97.45079803466795
Bitcoin,2013-07-17 23:59:59,0.15281774544387133,-0.3716077125750095,0.3402931891660262,0.718535859221165,-0.24056066861986247,-0.3296911767776079,-0.32991856255579927,-0.3233971646897607,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.41447779758522124,-0.49923272856092066,0.14466031407159843,98.5
Bitcoin,2013-07-18 23:59:59,-1.5219350130582947,0.1457729723386661,0.37186381218303177,0.02247898939724069,-0.5959559836116841,-0.32955190497229353,-0.3296219352299527,-0.32261362014937167,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.3996128733725577,0.0006139113730458662,0.14466031407159843,90.58000183105467
Bitcoin,2013-07-19 23:59:59,0.27137995622055794,0.030962088797003778,0.3753329707811701,-0.18912207457069052,-0.5715069552163876,-0.330603211088296,-0.32900531167036995,-0.32249677609167576,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.3863672921728261,0.5004605513070124,0.14466031407159843,92.16999816894533
Bitcoin,2013-07-20 23:59:59,-0.5794601453855827,-0.11091360990760535,0.3757680341039662,-0.6866947938643326,-0.6948675059400494,-0.330392153858384,-0.3283988291810928,-0.3222355945782127,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.3536521674940903,1.0003071912409789,0.14466031407159843,89.39009857177734
Bitcoin,2013-07-21 23:59:59,0.2320106217561664,-0.1143794820036376,0.3805166562564624,-0.36198584258569655,-0.6406742172292289,-0.3307611596821271,-0.3288588156118249,-0.32232494628660346,-0.47287177427645266,-0.4708375486339668,-0.4627109219772775,0.35779075532162496,1.5001538311749454,0.14466031407159843,90.7573013305664
